scope,layer,head,removed_fraction,baseline_loss,edited_loss,delta_loss,baseline_ppl,edited_ppl,delta_ppl,para_ratio,para_over_ref,edit_over_y,edit_over_ref,tokens,samples
single_head,31,16,1.0,3.0450992601811366,3.044325789772291,-0.0007734704088457889,21.012116765887363,20.995870799038986,-0.01624596684837698,0.24883239180953415,0.11694083767984714,0.42227231119479863,0.1169408371926572,19526.0,128
single_head,31,17,1.0,3.0450992601811366,3.04421561015601,-0.0008836500251265811,21.012116765887363,20.993557609486377,-0.018559156400986154,0.23842584407801526,0.12210413761065837,0.43298275339801345,0.12210413761065837,19526.0,128
single_head,31,18,1.0,3.0450992601811366,3.0464361445356514,0.0013368843545147335,21.012116765887363,21.040226321472865,0.028109555585501766,0.27845308832434096,0.10091008981677917,0.4551652852298352,0.10091009030396911,19526.0,128
single_head,31,19,1.0,3.0450992601811366,3.045233471257074,0.00013421107593725168,21.012116765887363,21.01493701393626,0.002820248048898577,0.2900027649003732,0.15160480513883276,0.4848986317523747,0.15160480513883276,19526.0,128
single_head,31,20,1.0,3.0450992601811366,3.045383274024058,0.0002840138429212047,21.012116765887363,21.018085345457443,0.005968579570080124,0.06008640961628764,0.015195502297022639,0.17516866126127476,0.015195502053427666,19526.0,128
single_head,31,21,1.0,3.0450992601811366,3.045126517507906,2.7257326769447587e-05,21.012116765887363,21.01268950782584,0.000572741938476895,0.09582895617527676,0.022513595059761447,0.23923008262273757,0.022513595181558932,19526.0,128
single_head,31,22,1.0,3.0450992601811366,3.045101148188633,1.88800749656437e-06,21.012116765887363,21.012156436958787,3.967107142344162e-05,0.15871939238917326,0.04521162001413708,0.29382966042782915,0.04521162001413708,19526.0,128
single_head,31,23,1.0,3.0450992601811366,3.044992006351307,-0.00010725382982945675,21.012116765887363,21.009863256742303,-0.002253509145059951,0.1000688292209825,0.022759722262658988,0.22137745532039482,0.022759722262658988,19526.0,128
single_head,31,24,1.0,3.0450992601811366,3.045496867057865,0.0003976068767284069,21.012116765887363,21.02047298914393,0.008356223256566153,0.18577223981172797,0.0446669799005696,0.3480267443114923,0.0446669799005696,19526.0,128
single_head,31,25,1.0,3.0450992601811366,3.045482000561751,0.00038274038061425486,21.012116765887363,21.020160490686802,0.008043724799438934,0.24768318088575342,0.055915449588234856,0.39173891498667984,0.055915449588234856,19526.0,128
single_head,31,26,1.0,3.0450992601811366,3.0450545981759896,-4.4662005147078077e-05,21.012116765887363,21.011178343576283,-0.0009384223110799894,0.3800262041932322,0.1442331920638395,0.5058831459717732,0.1442331920638395,19526.0,128
single_head,31,27,1.0,3.0450992601811366,3.0452632917728284,0.00016403159169176007,21.012116765887363,21.015563699540564,0.0034469336532012562,0.12378935101388515,0.029527848342369344,0.2518809127320427,0.02952784846416683,19526.0,128
single_head,31,28,1.0,3.0450992601811366,3.0450912830368804,-7.977144256265944e-06,21.012116765887363,21.01194914986934,-0.00016761601802173232,0.07922818584612655,0.03167398520965381,0.2254516231298142,0.0316739853314513,19526.0,128
single_head,31,29,1.0,3.0450992601811366,3.045049634341711,-4.962583942580423e-05,21.012116765887363,21.011074047827837,-0.0010427180595264929,0.09110694534477146,0.03150291930061038,0.24655028400445503,0.0315029191788129,19526.0,128
single_head,31,30,1.0,3.0450992601811366,3.0455162472672654,0.0004169870861288061,21.012116765887363,21.020880374259747,0.008763608372383658,0.09717859070876549,0.03498368110997771,0.24402089027609405,0.03498368086638274,19526.0,128
single_head,31,31,1.0,3.0450992601811366,3.0452832096267475,0.0001839494456108426,21.012116765887363,21.015982288637044,0.003865522749681105,0.057512820695704125,0.026602090516461875,0.17408694465802851,0.026602090516461875,19526.0,128
all_heads_one_layer,31,all,1.0,3.0450992601811366,3.0431549500505737,-0.001944310130562954,21.012116765887363,20.97130238515953,-0.040814380727834276,0.16370018365891653,0.059398714457739664,0.30260758479131744,0.059398714457739664,19526.0,128
