model,layer,head,delta_loss,bootstrap_delta_loss,ci95_low,ci95_high,p_improve,sign_flip_p,ci_class,para_ratio,para_over_ref,edit_over_y,edit_over_ref,samples,tokens,sign_flip_q_global,fdr_global_class,sign_flip_q_model,fdr_model_class
qwen3_8b,6,11,0.0011614496976788402,0.0011615273796924737,0.00021176414390460638,0.0021310169659668633,0.008,0.020997900209979003,degrade,0.11500098958021532,0.12887322972712997,0.24791196918122158,0.12887322923994005,128,19526,0.060445440604454406,inconclusive,0.09690459525476024,inconclusive
qwen3_8b,6,12,-0.0006339954179681584,-0.0006338981628222604,-0.0017083091281697676,0.00047349493996124467,0.865,0.264973502649735,inconclusive,0.1636410578000591,0.09043389535955086,0.2952661253635606,0.09043389535955086,128,19526,0.4393197043931971,inconclusive,0.4772856047728561,inconclusive
qwen3_8b,6,13,0.000764980626792422,0.0007650241016132793,-8.154336714502456e-05,0.0015894865515592793,0.0376,0.07029297070292971,inconclusive,0.05819252691354179,0.05299100547001279,0.160350535016407,0.05299100547001279,128,19526,0.16458841920685982,inconclusive,0.2410044709814733,inconclusive
qwen3_8b,6,14,0.0010298643275312713,0.0010299185962690677,-0.000197027253706581,0.0022688800809941775,0.0504,0.10018998100189981,inconclusive,0.19255340595659473,0.11190394941113156,0.30707563397832605,0.11190394941113156,128,19526,0.21459187414591874,inconclusive,0.27480680503378235,inconclusive
qwen3_8b,6,15,0.0030031947587509933,0.00300318749361469,0.0017448422648244431,0.00425027124684954,0.0,9.999000099990002e-05,degrade,0.43622578588025324,0.2899311304396901,0.5076860235416417,0.28993112849093033,128,19526,0.0005332800053328001,degrade,0.001371291442284343,degrade
qwen3_8b,6,16,-0.00037089969783865584,-0.0003708649106559531,-0.0012088102252015463,0.0003973281157845782,0.8112,0.3641635836416358,inconclusive,0.07254464915581285,0.0782665155247558,0.18453724691846513,0.0782665155247558,128,19526,0.5296924852969248,inconclusive,0.5638661940257587,inconclusive
qwen3_8b,6,17,0.0006178535790422046,0.0006178805760449346,-0.0001902504559037087,0.0014427816488279605,0.0696,0.14238576142385762,inconclusive,0.11100460992766828,0.13515900895665584,0.27152696027305084,0.13515900798227595,128,19526,0.2770749952031824,inconclusive,0.339712370226392,inconclusive
qwen3_8b,6,18,0.0007083028918173362,0.0007083536378797371,-0.0007288898709246208,0.002049544565257539,0.1614,0.32226777322267774,inconclusive,0.4740060798966565,0.28972756689078966,0.5839002178089828,0.28972756689078966,128,19526,0.4910747020536042,inconclusive,0.5243679021928316,inconclusive
qwen3_8b,6,19,0.0005636014960823665,0.0005636400989879048,-0.0003119281100971304,0.001526720670091616,0.1138,0.23567643235676433,inconclusive,0.09650692653534208,0.11023259168992706,0.24147962957506436,0.11023259168992706,128,19526,0.4088844127635429,inconclusive,0.4617334184948852,inconclusive
qwen3_8b,6,20,-0.0003528698514161377,-0.0003528253997701926,-0.0012870765980438734,0.0005805838704076112,0.7752,0.46395360463953605,inconclusive,0.0799345491489688,0.09275179774063909,0.21028950570643634,0.09275179822782904,128,19526,0.6393236274458678,inconclusive,0.6852237853137764,inconclusive
qwen3_8b,6,21,-0.00037281271205680255,-0.0003728186279538346,-0.0013555994196854343,0.0005553318142995299,0.7918,0.44085591440855915,inconclusive,0.12924564064386398,0.10084932602532827,0.2487555424676849,0.10084932602532827,128,19526,0.6163422492702186,inconclusive,0.6717804410035187,inconclusive
qwen3_8b,6,22,0.0008211082138878112,0.0008211604129776021,-0.0001595919879755337,0.001714962783131954,0.052,0.08909109089091091,inconclusive,0.14238085984270235,0.10515689874213013,0.2690019346897325,0.10515689874213013,128,19526,0.20045495450454956,inconclusive,0.2672732726727327,inconclusive
qwen3_8b,6,23,-0.00014693949733679545,-0.00014697069468757576,-0.0013479683851070033,0.001057811352930559,0.6048,0.8182181781821818,inconclusive,0.3474332670599108,0.25205785914551404,0.4843294087649914,0.2520578610942738,128,19526,0.8926016489260165,inconclusive,0.9241052365351701,inconclusive
qwen3_8b,6,24,-0.0002143076058844784,-0.00021429541388654958,-0.0009714409160463898,0.000531430892935718,0.7224,0.581041895810419,inconclusive,0.09230787586587294,0.10882136709084152,0.23327931566104426,0.10882136660365158,128,19526,0.7307426462593916,inconclusive,0.751028897110289,inconclusive
qwen3_8b,6,25,-0.0005141882137920106,-0.0005141999906391245,-0.0020321469495871614,0.0007443936066964539,0.7614,0.5444455554444556,inconclusive,0.2617806523543513,0.16879571010935504,0.4215160326025952,0.16879571010935504,128,19526,0.706307747603618,inconclusive,0.7466681903238248,inconclusive
qwen3_8b,6,26,-0.00010732884999464787,-0.00010724803603575828,-0.001219404415443873,0.001057650316286167,0.5728,0.8562143785621438,inconclusive,0.408548320512053,0.26660769524702166,0.5408632339341126,0.2666076971957814,128,19526,0.9235570824939978,inconclusive,0.9447882797927103,inconclusive
qwen3_8b,6,27,0.0013271942498143119,0.001327252206066819,0.00020903235077748776,0.002548042529167818,0.0088,0.029397060293970604,degrade,0.15963826039437284,0.12144586701959485,0.2883889219008795,0.12144586701959485,128,19526,0.07912479780059378,inconclusive,0.12437017167848433,inconclusive
qwen3_8b,6,28,-0.0012587508522288182,-0.0012587332388520253,-0.0026231284827866476,-2.5651428123159353e-05,0.978,0.061693830616938304,improve,0.40912369378529595,0.293915005387931,0.5422282368744014,0.293915005387931,128,19526,0.14806519348065192,inconclusive,0.21935584219355841,inconclusive
qwen3_8b,6,29,0.0008108429545861107,0.0008108748784505306,-7.782657131535048e-05,0.001673962130249754,0.0368,0.08749125087491251,inconclusive,0.11894619236503981,0.151566557317858,0.28345032907537115,0.151566557317858,128,19526,0.19840535631476222,inconclusive,0.2672732726727327,inconclusive
qwen3_8b,6,30,-0.0005414705472830406,-0.0005413702639793014,-0.0014511654178589039,0.0003281677544522369,0.8878,0.2273772622737726,inconclusive,0.11234546237521702,0.11549964212975435,0.27429751302395133,0.11549964212975435,128,19526,0.40174632843464114,inconclusive,0.46155384461553844,inconclusive
qwen3_8b,6,31,0.0014083160553557406,0.0014084021685908078,-0.00024583902402821727,0.0030051667693520843,0.0446,0.09909009099090091,inconclusive,0.13124391597197277,0.2499414651025453,0.31807407169658714,0.2499414660769252,128,19526,0.21459187414591874,inconclusive,0.27480680503378235,inconclusive
qwen3_8b,18,0,-0.0015083179358610366,-0.001508288356376991,-0.002614542477202829,-0.00041618551062234396,0.9964,0.0081991800819918,improve,0.17549185235229336,0.17300053446685673,0.3519499641116399,0.17300053349247685,128,19526,0.028111474566829033,improve,0.05159484051594841,inconclusive
qwen3_8b,18,1,0.00023197485484116598,0.0002319927551603996,-0.0006092687836296237,0.0010631406859777455,0.2858,0.5867413258674132,inconclusive,0.11356949154596828,0.11104347258235303,0.28645652390987936,0.11104347306954297,128,19526,0.7347021819557175,inconclusive,0.751028897110289,inconclusive
qwen3_8b,18,2,0.008147077434414562,0.00814713924302071,0.0061101955387646255,0.010551700457121897,0.0,9.999000099990002e-05,degrade,0.3915911726872431,0.28835601806640626,0.5294838877321051,0.28835601806640626,128,19526,0.0005332800053328001,degrade,0.001371291442284343,degrade
qwen3_8b,18,3,-0.0024481955749706685,-0.002448133393949653,-0.0037280614295192973,-0.0012010647351603392,1.0,0.00039996000399960006,improve,0.21702482338000378,0.20099472396675197,0.37769219799212267,0.20099472396675197,128,19526,0.0018283885897124575,improve,0.0038396160383961605,improve
qwen3_8b,18,4,0.0024705765909875943,0.00247066797297301,0.00021521011853947288,0.0043883270608550875,0.0166,0.0211978802119788,degrade,0.4332246821806653,0.19776672421744043,0.5568364071511065,0.19776672421744043,128,19526,0.060445440604454406,inconclusive,0.09690459525476024,inconclusive
qwen3_8b,18,5,-0.00013588652629836773,-0.00013585085997287947,-0.0009475806766774824,0.0006394967247711281,0.6408,0.7341265873412659,inconclusive,0.16058985294814615,0.10671372736398592,0.3400627711114603,0.10671372736398592,128,19526,0.839001814104304,inconclusive,0.8594652729848966,inconclusive
qwen3_8b,18,6,-0.0011856687077487216,-0.0011855683633932676,-0.0020195333262842826,-0.0003760987090757216,0.9978,0.0065993400659934,improve,0.1821331857264727,0.11626472473144531,0.3671727391190608,0.11626472473144531,128,19526,0.02317816998787926,improve,0.045252617595383314,improve
qwen3_8b,18,7,-0.002274173797916834,-0.002274095407704966,-0.0034102127564149104,-0.0011199355955983745,1.0,0.00029997000299970003,improve,0.17945485364736116,0.1332195851994657,0.36966823806860133,0.1332195851994657,128,19526,0.00143985601439856,improve,0.0031996800319968005,improve
qwen3_8b,18,8,-0.0010434054673895687,-0.001043384758698138,-0.0018339882293599633,-0.00027051484476399375,0.9934,0.010698930106989302,improve,0.17311770267413493,0.10951434509355294,0.35128444803172143,0.10951434606793282,128,19526,0.034621256975426055,improve,0.06041748766299841,inconclusive
qwen3_8b,18,9,-0.0002847515412143231,-0.0002847067232590089,-0.0010524750869068593,0.000483678794172705,0.7612,0.47585241475852413,inconclusive,0.11927476495618565,0.0845443150701803,0.2762028992556673,0.08454431555737024,128,19526,0.649504717774668,inconclusive,0.6921489669214896,inconclusive
qwen3_8b,18,10,0.0007686941249809287,0.0007687267509381522,0.00011209484952921943,0.0014596994557889789,0.0108,0.032396760323967606,degrade,0.07913807811712702,0.0644033651242311,0.21588334513502255,0.0644033651242311,128,19526,0.08559877957158413,inconclusive,0.12958704129587043,inconclusive
qwen3_8b,18,11,-7.757085104476147e-05,-7.754717524711267e-05,-0.000995002819625408,0.0007542028227119911,0.5538,0.8665133486651335,inconclusive,0.054603988092064404,0.04480719706412324,0.17295726371755393,0.04480719669873078,128,19526,0.931178523938651,inconclusive,0.9452872894528729,inconclusive
qwen3_8b,18,12,-0.00022197216611807846,-0.00022189391632494252,-0.0010761562206506058,0.0006325337288325165,0.6826,0.6095390460953904,inconclusive,0.2304648729424215,0.18903253002337264,0.44581316756714956,0.18903252710023297,128,19526,0.7566691606701399,inconclusive,0.769419161979906,inconclusive
qwen3_8b,18,13,-0.0011425946294365552,-0.0011425864424212697,-0.0019318472935840514,-0.00036488327914287877,0.9976,0.0053994600539946005,improve,0.12200930949828634,0.11349612171470282,0.30886158851828155,0.11349612074032292,128,19526,0.019684107538613226,improve,0.039872935783344735,improve
qwen3_8b,18,14,0.004401295568248642,0.004401313560145514,0.002656970840190883,0.006175111871853854,0.0,9.999000099990002e-05,degrade,0.3704830408400807,0.24141381898297812,0.5730134420772469,0.2414138209317379,128,19526,0.0005332800053328001,degrade,0.001371291442284343,degrade
qwen3_8b,18,15,0.0006973874577487216,0.000697397079475588,-0.00046449691462001076,0.0019415652531714815,0.1272,0.27777222277772223,inconclusive,0.34156015038033555,0.2374930146705754,0.5401761480065902,0.2374930156449553,128,19526,0.4465153484651535,inconclusive,0.4784093019269502,inconclusive
qwen3_8b,18,16,0.0023103710277321277,0.0023103938732285927,0.0011097855544024442,0.0035935698986076744,0.0002,0.0005999400059994001,degrade,0.39238028690732757,0.2162397820678555,0.53348792649777,0.21623978401661528,128,19526,0.002578846592952645,degrade,0.005235840052358401,degrade
qwen3_8b,18,17,-0.0011423820723011069,-0.0011423546235165513,-0.002158989218982373,-0.00021271381570775523,0.9942,0.0170982901709829,improve,0.17917709399304932,0.1289198279837539,0.341927121334149,0.12891982847094383,128,19526,0.05076605741487707,inconclusive,0.08639136086391361,inconclusive
qwen3_8b,18,18,0.0002231849921261464,0.00022317515061329735,-0.0005669780327308365,0.0009801505509100467,0.293,0.5726427357264273,inconclusive,0.11376132015067499,0.08936803045552962,0.26707497958479254,0.08936803045552962,128,19526,0.7257379525205373,inconclusive,0.751028897110289,inconclusive
qwen3_8b,18,19,-0.0010171359061317276,-0.0010170867413047346,-0.0019380815261565297,-0.00010524668807475545,0.9874,0.029797020297970205,improve,0.22742859510321878,0.1804446194820477,0.3967330016700092,0.1804446194820477,128,19526,0.07945872079458721,inconclusive,0.12437017167848433,inconclusive
qwen3_8b,18,20,-0.0006353457809460394,-0.0006353256034030541,-0.001574176388540028,0.0002647326587045185,0.9134,0.19208079192080793,inconclusive,0.14597675669391189,0.1107770654281285,0.3080266443401156,0.1107770654281285,128,19526,0.3501219498303334,inconclusive,0.4075418545102011,inconclusive
qwen3_8b,18,21,-0.0018656014736762039,-0.0018655540671344176,-0.0027959961326647033,-0.0009854314140090841,1.0,0.00019998000199980003,improve,0.2041785589732125,0.17617643071317124,0.39164997553916725,0.17617642973879136,128,19526,0.0010104252732621476,improve,0.0023997600239976003,improve
qwen3_8b,18,22,0.002269072426668295,0.0022691074336367552,0.0014577530825764197,0.0030740873964981257,0.0,9.999000099990002e-05,degrade,0.09323105939960115,0.08526792221751402,0.2547749788520589,0.08526792197391905,128,19526,0.0005332800053328001,degrade,0.001371291442284343,degrade
qwen3_8b,18,23,-0.00013772452035087923,-0.00013765907917649828,-0.001013150117610553,0.0007454487228189154,0.6272,0.7614238576142386,inconclusive,0.10649681091308594,0.06807479590443968,0.24138600336028546,0.06807479614803465,128,19526,0.8557655862320744,inconclusive,0.8704272429899869,inconclusive
qwen3_8b,18,24,0.000524766057116377,0.0005247761794659467,-0.0003226850954424935,0.0013706626128857822,0.1136,0.23077692230776922,inconclusive,0.1991827154829432,0.15498998162085678,0.37044719632710227,0.15498998162085678,128,19526,0.40281062802810624,inconclusive,0.46155384461553844,inconclusive
qwen3_8b,18,25,0.0008543546505301869,0.0008544046883943028,-3.5850405535999886e-06,0.001736362493403067,0.026,0.05779422057794221,inconclusive,0.12537545341793757,0.09857535551029756,0.2816060530271567,0.09857535551029756,128,19526,0.1405977049353888,inconclusive,0.21339404521086355,inconclusive
qwen3_8b,18,26,-0.00014426377810350388,-0.0001442392720045961,-0.0009570164737995413,0.0006714198687160056,0.6402,0.7308269173082692,inconclusive,0.1617207708638899,0.11791395525974942,0.33768532218299757,0.11791395525974942,128,19526,0.8385583752381733,inconclusive,0.8594652729848966,inconclusive
qwen3_8b,18,27,-0.0005583875945851524,-0.0005583045339286419,-0.001561474636530352,0.0003550509134305955,0.8754,0.2633736626337366,inconclusive,0.18265896842245247,0.12403417224323765,0.36032607467086225,0.12403417126885775,128,19526,0.4393197043931971,inconclusive,0.4772856047728561,inconclusive
qwen3_8b,18,28,-0.0010702001698055241,-0.001070159430095044,-0.0019004720478987631,-0.000216351693341956,0.9916,0.012198780121987801,improve,0.2077476754803615,0.15954297627221276,0.38822624820402296,0.15954297822097252,128,19526,0.038607128298159196,improve,0.0650601606506016,inconclusive
qwen3_8b,18,29,-0.0009460292926739555,-0.0009460064288620625,-0.002022951951560183,0.00016864439750281245,0.952,0.09549045095490451,inconclusive,0.23721897617305984,0.21933940531802512,0.43918021483439595,0.21933940531802512,128,19526,0.20993320515276714,inconclusive,0.27480680503378235,inconclusive
qwen3_8b,18,30,-0.0012220159778948414,-0.0012219608483299373,-0.0020556028325369406,-0.000432352301093922,0.9986,0.0045995400459954,improve,0.1584245859587025,0.13826659581365866,0.342533898871216,0.13826659581365866,128,19526,0.01720347445774903,improve,0.0367963203679632,improve
qwen3_8b,18,31,0.004131723107171137,0.004131718216940698,0.002835252177461583,0.005518773540604059,0.0,9.999000099990002e-05,degrade,0.23547700903881555,0.1744214736334361,0.42332062897858797,0.1744214736334361,128,19526,0.0005332800053328001,degrade,0.001371291442284343,degrade
qwen3_8b,31,0,0.0001617559800073387,0.00016173277430684305,-0.0003894794844949324,0.0007195511886416632,0.2876,0.5745425457454254,inconclusive,0.15491348159419774,0.043824961237219254,0.3056444686948111,0.043824961237219254,128,19526,0.7257379525205373,inconclusive,0.751028897110289,inconclusive
qwen3_8b,31,1,0.0003520196228747885,0.00035206674857912745,-0.0002505901818333007,0.0009581327177595723,0.1284,0.2683731626837316,inconclusive,0.18859938503377435,0.04232716761329622,0.32396472039350604,0.04232716761329622,128,19526,0.4393197043931971,inconclusive,0.4772856047728561,inconclusive
qwen3_8b,31,2,0.0006904605958082399,0.0006904865427240905,1.0939402522267948e-05,0.0013626166556142058,0.0236,0.0451954804519548,degrade,0.22226716939212415,0.07348012595341123,0.379156345060502,0.07348012668419615,128,19526,0.11318520321880855,inconclusive,0.17355064493550643,inconclusive
qwen3_8b,31,3,0.0002298742902091533,0.00022991021295117877,-0.0005480524550597191,0.0009700921989371684,0.2832,0.5624437556244376,inconclusive,0.2111847678972539,0.11082544192804991,0.373502126720521,0.11082544241523987,128,19526,0.7231419715171341,inconclusive,0.751028897110289,inconclusive
qwen3_8b,31,4,0.00036729872989882395,0.0003673271616133073,-0.00016889342373917554,0.0009136603757256952,0.093,0.1952804719528047,inconclusive,0.06590898935213248,0.02265763727336703,0.1870772818495944,0.022657637151569546,128,19526,0.3537155718390425,inconclusive,0.4075418545102011,inconclusive
qwen3_8b,31,5,-0.00010599099037822413,-0.00010598741275639266,-0.0006259284834798735,0.00040030845776478353,0.6688,0.6868313168683132,inconclusive,0.06035034111480908,0.01987410030145755,0.1714797681318846,0.019874100240558804,128,19526,0.8057340607402673,inconclusive,0.8241975802419759,inconclusive
qwen3_8b,31,6,-0.00011690642444683874,-0.00011684398090425457,-0.0005893370782730337,0.0003543447506367015,0.6876,0.6282371762823717,inconclusive,0.057186422189685726,0.018995277787229262,0.16675190541936064,0.018995277543634292,128,19526,0.769102750741875,inconclusive,0.7732149861936883,inconclusive
qwen3_8b,31,7,-2.4831674754199895e-05,-2.4811881836181317e-05,-0.0005581041584661763,0.0004955775410951504,0.5468,0.9284071592840716,inconclusive,0.058383726556030115,0.017334678377075974,0.16521578188295719,0.01733467825527849,128,19526,0.9604200870235556,inconclusive,0.95020285205522,inconclusive
qwen3_8b,31,8,-0.00020112906349201154,-0.00020109603459456777,-0.0008515220100713739,0.00042349600521750355,0.7274,0.5344465553444655,inconclusive,0.1720358710940618,0.045427223488136576,0.32644290168927853,0.045427223488136576,128,19526,0.697255161361692,inconclusive,0.7444125152702121,inconclusive
qwen3_8b,31,9,-0.0015273105410735788,-0.001527312629037029,-0.002254461918387868,-0.0008149939894477024,1.0,9.999000099990002e-05,improve,0.2948336127465103,0.1434091321962242,0.4655321279552552,0.14340913122184432,128,19526,0.0005332800053328001,improve,0.001371291442284343,improve
qwen3_8b,31,10,0.0025447090177839193,0.002544750013911161,0.001368056438432645,0.003581425166570672,0.0,9.999000099990002e-05,degrade,0.4580388357812874,0.15656726296377366,0.5855870116563897,0.15656726296377366,128,19526,0.0005332800053328001,degrade,0.001371291442284343,degrade
qwen3_8b,31,11,-0.0006305694970807352,-0.0006305321029960822,-0.0015759933077914626,0.00027974308277164717,0.9112,0.1902809719028097,inconclusive,0.3226341530128762,0.13550368122670842,0.4833559350492397,0.13550368122670842,128,19526,0.34905044527394397,inconclusive,0.4075418545102011,inconclusive
qwen3_8b,31,12,-0.0001980157266272542,-0.0001980044076668121,-0.0007752451303759083,0.00038393414570554133,0.7426,0.5201479852014799,inconclusive,0.0991269970305578,0.027878924743730295,0.20472883124613367,0.02787892486552778,128,19526,0.6871679804496615,inconclusive,0.7444125152702121,inconclusive
qwen3_8b,31,13,-0.0004653375827423645,-0.00046529453528241203,-0.001032783057339641,9.330037381435944e-05,0.9498,0.1095890410958904,inconclusive,0.044003218069843864,0.01559797362501746,0.138794586454467,0.01559797362501746,128,19526,0.22747653292224734,inconclusive,0.28433913365420216,inconclusive
qwen3_8b,31,14,0.00030180612548669217,0.0003018518897410874,-0.00025565463546368364,0.0008346735585878777,0.136,0.2790720927907209,inconclusive,0.04576404201268845,0.01440294936851219,0.14103875044509673,0.014402949307613445,128,19526,0.4465153484651535,inconclusive,0.4784093019269502,inconclusive
qwen3_8b,31,15,0.00025219278942190115,0.0002521973011325913,-0.00024375074415371176,0.0007240828574088773,0.1524,0.3130686931306869,inconclusive,0.05045967053331787,0.01630588046740146,0.15260579047075176,0.016305880406502715,128,19526,0.48215927070394565,inconclusive,0.5181826644921714,inconclusive
qwen3_8b,31,16,-0.0007734704088457889,-0.0007734726494384034,-0.001759242565530783,9.204525273608844e-05,0.9554,0.10718928107189281,inconclusive,0.24883239180953415,0.11694083767984714,0.42227231119479863,0.1169408371926572,128,19526,0.225332211304417,inconclusive,0.28433913365420216,inconclusive
qwen3_8b,31,17,-0.0008836500251265811,-0.0008835915316204965,-0.0020104246894079745,0.0003658617069564426,0.919,0.14508549145085492,inconclusive,0.23842584407801526,0.12210413761065837,0.43298275339801345,0.12210413761065837,128,19526,0.28043370159628334,inconclusive,0.339712370226392,inconclusive
qwen3_8b,31,18,0.0013368843545147335,0.001336908598091714,0.0003979263837746299,0.0023217160049098158,0.0022,0.008599140085991401,degrade,0.27845308832434096,0.10091008981677917,0.4551652852298352,0.10091009030396911,128,19526,0.029135909938417925,degrade,0.05159484051594841,inconclusive
qwen3_8b,31,19,0.00013421107593725168,0.0001342539219268702,-0.0007352641068239954,0.0010149733977674366,0.391,0.7616238376162384,inconclusive,0.2900027649003732,0.15160480513883276,0.4848986317523747,0.15160480513883276,128,19526,0.8557655862320744,inconclusive,0.8704272429899869,inconclusive
qwen3_8b,31,20,0.0002840138429212047,0.0002840657733837918,-0.0002809756377982284,0.0008357703594383509,0.1568,0.3340665933406659,inconclusive,0.06008640961628764,0.015195502297022639,0.17516866126127476,0.015195502053427666,128,19526,0.4959339117634628,inconclusive,0.5257441468967857,inconclusive
qwen3_8b,31,21,2.7257326769447587e-05,2.7293780660038293e-05,-0.0006151389500950546,0.0006017827149390055,0.4632,0.9304069593040696,inconclusive,0.09582895617527676,0.022513595059761447,0.23923008262273757,0.022513595181558932,128,19526,0.9604200870235556,inconclusive,0.95020285205522,inconclusive
qwen3_8b,31,22,1.88800749656437e-06,1.8700339151163834e-06,-0.0006243613720660614,0.000632843924990498,0.4948,0.9945005499450055,inconclusive,0.15871939238917326,0.04521162001413708,0.29382966042782915,0.04521162001413708,128,19526,0.9945005499450055,inconclusive,0.9945005499450055,inconclusive
qwen3_8b,31,23,-0.00010725382982945675,-0.00010720348060222651,-0.0005877383714048085,0.00036112697012767814,0.6684,0.6653334666533347,inconclusive,0.1000688292209825,0.022759722262658988,0.22137745532039482,0.022759722262658988,128,19526,0.7918018115543819,inconclusive,0.8085064911230397,inconclusive
qwen3_8b,31,24,0.0003976068767284069,0.0003975833840855172,-0.00012433042845061412,0.0009088561476817082,0.0652,0.1312868713128687,inconclusive,0.18577223981172797,0.0446669799005696,0.3480267443114923,0.0446669799005696,128,19526,0.26440992264409924,inconclusive,0.3316720959482999,inconclusive
qwen3_8b,31,25,0.00038274038061425486,0.00038274005704100447,-0.0002551710259452884,0.0010666430385829772,0.1252,0.26847315268473154,inconclusive,0.24768318088575342,0.055915449588234856,0.39173891498667984,0.055915449588234856,128,19526,0.4393197043931971,inconclusive,0.4772856047728561,inconclusive
qwen3_8b,31,26,-4.4662005147078077e-05,-4.459978138998763e-05,-0.0009892289271428289,0.000902469615344058,0.534,0.9281071892810719,inconclusive,0.3800262041932322,0.1442331920638395,0.5058831459717732,0.1442331920638395,128,19526,0.9604200870235556,inconclusive,0.95020285205522,inconclusive
qwen3_8b,31,27,0.00016403159169176007,0.0001640897249938596,-0.0004653578403891388,0.0007957276245396819,0.3166,0.6171382861713829,inconclusive,0.12378935101388515,0.029527848342369344,0.2518809127320427,0.02952784846416683,128,19526,0.7628147056538982,inconclusive,0.769419161979906,inconclusive
qwen3_8b,31,28,-7.977144256265944e-06,-7.891079862501416e-06,-0.0005487414070928711,0.0005364629749697326,0.5012,0.9764023597640236,inconclusive,0.07922818584612655,0.03167398520965381,0.2254516231298142,0.0316739853314513,128,19526,0.9832159641178739,inconclusive,0.986680279340487,inconclusive
qwen3_8b,31,29,-4.962583942580423e-05,-4.957110059074504e-05,-0.0005769564687233891,0.0004798412317249744,0.5636,0.8507149285071492,inconclusive,0.09110694534477146,0.03150291930061038,0.24655028400445503,0.0315029191788129,128,19526,0.9210748098122519,inconclusive,0.9447882797927103,inconclusive
qwen3_8b,31,30,0.0004169870861288061,0.0004169839969194657,-0.00015423974000825766,0.000986667804194705,0.0716,0.1531846815318468,inconclusive,0.09717859070876549,0.03498368110997771,0.24402089027609405,0.03498368086638274,128,19526,0.29216680980908527,inconclusive,0.3501364149299355,inconclusive
qwen3_8b,31,31,0.0001839494456108426,0.00018402806171369175,-0.0004000256333384838,0.0007473911189816798,0.2738,0.535046495350465,inconclusive,0.057512820695704125,0.026602090516461875,0.17408694465802851,0.026602090516461875,128,19526,0.697255161361692,inconclusive,0.7444125152702121,inconclusive
