method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
awq_native_l29	29	attn_out	-0.05343088135123253	0.7980719208717346	4.139118671417236	0.9399028420448303	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l29
awq_native_l29	29	block_out	-0.004459104035049677	0.9211652874946594	8.285136222839355	0.9864638447761536	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l29
awq_native_l29	29	mlp_out	-0.029280973598361015	1.4254306554794312	6.960622787475586	0.9564158320426941	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l29
awq_native_l30	30	attn_out	0.006200011819601059	0.6042001843452454	5.787826061248779	0.9789872169494629	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l30
awq_native_l30	30	block_out	-0.0011841306695714593	0.45050689578056335	9.951279640197754	0.9968581199645996	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l30
awq_native_l30	30	mlp_out	-0.028673382475972176	1.7402210235595703	8.019083023071289	0.9495317339897156	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l30
awq_native_l31	31	attn_out	-0.015303020365536213	0.6970259547233582	7.488935470581055	0.986729085445404	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l31
awq_native_l31	31	block_out	-0.0064637791365385056	1.8144246339797974	12.136286735534668	0.9765607714653015	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l31
awq_native_l31	31	mlp_out	-0.031034262850880623	1.9871934652328491	9.42880630493164	0.9532260298728943	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l31
awq_native_l32	32	attn_out	-0.04286887124180794	2.283724784851074	9.99375057220459	0.9301585555076599	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l32
awq_native_l32	32	block_out	-0.007700059562921524	2.506765604019165	15.228809356689453	0.969171941280365	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l32
awq_native_l32	32	mlp_out	-0.03306734189391136	2.421299934387207	11.179325103759766	0.9422778487205505	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l32
awq_native_l33	33	attn_out	-0.06409483402967453	3.353107452392578	12.281929016113281	0.9208909869194031	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l33
awq_native_l33	33	block_out	-0.009408701211214066	3.7047548294067383	19.76028060913086	0.9648457169532776	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l33
awq_native_l33	33	mlp_out	-0.03431548923254013	3.5975191593170166	14.766566276550293	0.9431491494178772	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l33
awq_native_l34	34	attn_out	-0.026753583922982216	3.4598138332366943	18.002307891845703	0.9571971297264099	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l34
awq_native_l34	34	block_out	-0.002103032311424613	2.825894355773926	24.799102783203125	0.9858017563819885	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l34
awq_native_l34	34	mlp_out	-0.004092900548130274	1.495610237121582	17.090621948242188	0.9874550700187683	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l34
awq_native_l35	35	attn_out	-0.010609454475343227	1.234946370124817	15.429930686950684	0.9894378781318665	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l35
awq_native_l35	35	block_out	1.4527314901351929	211.4219970703125	377.4213562011719	0.7580088973045349	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l35
awq_native_l35	35	mlp_out	-0.02293333224952221	6.804096698760986	20.4732723236084	0.8959738612174988	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__awq_native_l35
