method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
wanda_unstructured_l27	27	block_out	-0.01904659904539585	3.043335199356079	16.59325408935547	0.9678657054901123	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l27
wanda_unstructured_l27	27	mlp_out	-0.1782432347536087	7.3932929039001465	13.794681549072266	0.7825761437416077	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l27
wanda_unstructured_l28	28	attn_out	-0.17941391468048096	3.1575734615325928	6.496316432952881	0.8179388046264648	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l28
wanda_unstructured_l28	28	block_out	-0.019914843142032623	3.663058042526245	18.85666275024414	0.9644549489021301	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l28
wanda_unstructured_l28	28	mlp_out	-0.1624034196138382	8.143365859985352	15.84963607788086	0.8036890625953674	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l28
wanda_unstructured_l29	29	attn_out	-0.12479811161756516	1.9549025297164917	5.033297061920166	0.8598763346672058	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l29
wanda_unstructured_l29	29	block_out	-0.017441248521208763	3.595722198486328	17.904306411743164	0.9607043266296387	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l29
wanda_unstructured_l29	29	mlp_out	-0.1555066704750061	7.7947564125061035	15.464266777038574	0.803145706653595	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l29
wanda_unstructured_l30	30	attn_out	-0.1908811777830124	5.059231281280518	10.10157585144043	0.7616482377052307	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l30
wanda_unstructured_l30	30	block_out	-0.022202007472515106	5.456075191497803	22.98333740234375	0.9459677338600159	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l30
wanda_unstructured_l30	30	mlp_out	-0.16788707673549652	10.120902061462402	17.84330940246582	0.7633247971534729	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l30
wanda_unstructured_l31	31	attn_out	-0.2365589737892151	7.947159290313721	10.386882781982422	0.6315680146217346	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l31
wanda_unstructured_l31	31	block_out	-0.019827893003821373	5.54324197769165	25.007848739624023	0.9480541348457336	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l31
wanda_unstructured_l31	31	mlp_out	-0.15617354214191437	10.184752464294434	19.18086051940918	0.7763699889183044	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l31
wanda_unstructured_l32	32	attn_out	-0.23124612867832184	11.588896751403809	14.99663257598877	0.6194483041763306	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l32
wanda_unstructured_l32	32	block_out	-0.024573666974902153	7.99046516418457	30.74114418029785	0.9333123564720154	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l32
wanda_unstructured_l32	32	mlp_out	-0.16285476088523865	12.71792221069336	22.48316192626953	0.7688202261924744	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l32
wanda_unstructured_l33	33	attn_out	-0.1651926189661026	8.864372253417969	16.480947494506836	0.7717537879943848	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l33
wanda_unstructured_l33	33	block_out	-0.02463771589100361	9.685349464416504	36.70499038696289	0.9303820133209229	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l33
wanda_unstructured_l33	33	mlp_out	-0.12836235761642456	13.6426362991333	29.088354110717773	0.8198647499084473	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l33
wanda_unstructured_l34	34	attn_out	-0.1264754980802536	13.333268165588379	27.5942325592041	0.8074121475219727	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l34
wanda_unstructured_l34	34	block_out	-0.041636478155851364	22.49738311767578	44.620426177978516	0.7900590300559998	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_unstructured_l34
