setting	method	focus_layer	component	layer	alpha	alpha_std	para_abs	para_abs_std	perp_abs	perp_abs_std	x_norm	x_norm_std	delta_norm	delta_norm_std	delta_over_x	delta_over_x_std	para_over_x	para_over_x_std	perp_over_x	perp_over_x_std	perp_ratio	perp_ratio_std	count	run_dir
dense_baseline_track	dense_baseline_track		attn_out	4	-1.0	0.0	3.258254289627075	0.9587516188621521	0.0	0.0	3.258254289627075	0.9587516188621521	3.258254289627075	0.9587516188621521	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	5	-1.0	0.0	5.110348224639893	0.6731980443000793	0.0	0.0	5.110348224639893	0.6731980443000793	5.110348224639893	0.6731980443000793	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	6	-1.0	0.0	7.0615553855896	0.9513904452323914	0.0	0.0	7.0615553855896	0.9513904452323914	7.0615553855896	0.9513904452323914	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	7	-1.0	0.0	6.1397786140441895	1.432727336883545	0.0	0.0	6.1397786140441895	1.432727336883545	6.1397786140441895	1.432727336883545	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	8	-1.0	0.0	8.661674499511719	1.2960864305496216	0.0	0.0	8.661674499511719	1.2960864305496216	8.661674499511719	1.2960864305496216	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	9	-1.0	0.0	7.911172389984131	1.3670480251312256	0.0	0.0	7.911172389984131	1.3670480251312256	7.911172389984131	1.3670480251312256	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	10	-1.0	0.0	9.636845588684082	1.359122395515442	0.0	0.0	9.636845588684082	1.359122395515442	9.636845588684082	1.359122395515442	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	11	-1.0	0.0	8.743943214416504	1.4012089967727661	0.0	0.0	8.743943214416504	1.4012089967727661	8.743943214416504	1.4012089967727661	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	12	-1.0	0.0	10.3915376663208	0.7736988663673401	0.0	0.0	10.3915376663208	0.7736988663673401	10.3915376663208	0.7736988663673401	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	13	-1.0	0.0	9.11807632446289	1.8696048259735107	0.0	0.0	9.11807632446289	1.8696048259735107	9.11807632446289	1.8696048259735107	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	14	-1.0	0.0	10.176310539245605	1.068668246269226	0.0	0.0	10.176310539245605	1.068668246269226	10.176310539245605	1.068668246269226	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	15	-1.0	0.0	10.134062767028809	2.2064037322998047	0.0	0.0	10.134062767028809	2.2064037322998047	10.134062767028809	2.2064037322998047	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	16	-1.0	0.0	9.016239166259766	1.0635262727737427	0.0	0.0	9.016239166259766	1.0635262727737427	9.016239166259766	1.0635262727737427	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	17	-1.0	0.0	10.008103370666504	1.3305584192276	0.0	0.0	10.008103370666504	1.3305584192276	10.008103370666504	1.3305584192276	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	18	-1.0	0.0	10.499770164489746	1.513670563697815	0.0	0.0	10.499770164489746	1.513670563697815	10.499770164489746	1.513670563697815	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	19	-1.0	0.0	14.262450218200684	1.136812686920166	0.0	0.0	14.262450218200684	1.136812686920166	14.262450218200684	1.136812686920166	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	20	-1.0	0.0	10.422728538513184	1.281166672706604	0.0	0.0	10.422728538513184	1.281166672706604	10.422728538513184	1.281166672706604	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	21	-1.0	0.0	11.00924301147461	1.2629848718643188	0.0	0.0	11.00924301147461	1.2629848718643188	11.00924301147461	1.2629848718643188	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	22	-1.0	0.0	17.58876609802246	3.5424110889434814	0.0	0.0	17.58876609802246	3.5424110889434814	17.58876609802246	3.5424110889434814	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	23	-1.0	0.0	17.396305084228516	5.1606221199035645	0.0	0.0	17.396305084228516	5.1606221199035645	17.396305084228516	5.1606221199035645	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	24	-1.0	0.0	15.167145729064941	3.3803374767303467	0.0	0.0	15.167145729064941	3.3803374767303467	15.167145729064941	3.3803374767303467	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	25	-1.0	0.0	13.57285213470459	4.791080474853516	0.0	0.0	13.57285213470459	4.791080474853516	13.57285213470459	4.791080474853516	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	26	-1.0	0.0	13.742465019226074	4.162558078765869	0.0	0.0	13.742465019226074	4.162558078765869	13.742465019226074	4.162558078765869	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	27	-1.0	0.0	15.214396476745605	4.473259925842285	0.0	0.0	15.214396476745605	4.473259925842285	15.214396476745605	4.473259925842285	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	28	-1.0	0.0	17.34990119934082	2.7296555042266846	0.0	0.0	17.34990119934082	2.7296555042266846	17.34990119934082	2.7296555042266846	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	29	-1.0	0.0	15.996867179870605	6.065427780151367	0.0	0.0	15.996867179870605	6.065427780151367	15.996867179870605	6.065427780151367	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	30	-1.0	0.0	27.031532287597656	7.105592250823975	0.0	0.0	27.031532287597656	7.105592250823975	27.031532287597656	7.105592250823975	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	31	-1.0	0.0	33.54866409301758	5.896807670593262	0.0	0.0	33.54866409301758	5.896807670593262	33.54866409301758	5.896807670593262	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	32	-1.0	0.0	50.74318313598633	11.684596061706543	0.0	0.0	50.74318313598633	11.684596061706543	50.74318313598633	11.684596061706543	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	33	-1.0	0.0	53.45046615600586	14.546245574951172	0.0	0.0	53.45046615600586	14.546245574951172	53.45046615600586	14.546245574951172	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	34	-1.0	0.0	106.57508087158203	16.721145629882812	0.0	0.0	106.57508087158203	16.721145629882812	106.57508087158203	16.721145629882812	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		attn_out	35	-1.0	0.0	108.55734252929688	18.180034637451172	0.0	0.0	108.55734252929688	18.180034637451172	108.55734252929688	18.180034637451172	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	0	-1.0	0.0	7.808135509490967	1.257848858833313	0.0	0.0	7.808135509490967	1.257848858833313	7.808135509490967	1.257848858833313	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	1	-1.0	0.0	3.4068033695220947	0.914424479007721	0.0	0.0	3.4068033695220947	0.914424479007721	3.4068033695220947	0.914424479007721	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	2	-1.0	0.0	4.415557384490967	0.9577285647392273	0.0	0.0	4.415557384490967	0.9577285647392273	4.415557384490967	0.9577285647392273	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	3	-1.0	0.0	7.176808834075928	4.843797206878662	0.0	0.0	7.176808834075928	4.843797206878662	7.176808834075928	4.843797206878662	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	4	-1.0	0.0	9.3059663772583	1.5761706829071045	0.0	0.0	9.3059663772583	1.5761706829071045	9.3059663772583	1.5761706829071045	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	5	-1.0	0.0	11.57024097442627	3.96524977684021	0.0	0.0	11.57024097442627	3.96524977684021	11.57024097442627	3.96524977684021	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	6	-1.0	0.0	12.216097831726074	2.1704835891723633	0.0	0.0	12.216097831726074	2.1704835891723633	12.216097831726074	2.1704835891723633	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	7	-1.0	0.0	12.126053810119629	3.690196990966797	0.0	0.0	12.126053810119629	3.690196990966797	12.126053810119629	3.690196990966797	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	8	-1.0	0.0	16.51900291442871	3.35119366645813	0.0	0.0	16.51900291442871	3.35119366645813	16.51900291442871	3.35119366645813	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	9	-1.0	0.0	16.35334014892578	5.08793830871582	0.0	0.0	16.35334014892578	5.08793830871582	16.35334014892578	5.08793830871582	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	10	-1.0	0.0	16.548221588134766	3.941051959991455	0.0	0.0	16.548221588134766	3.941051959991455	16.548221588134766	3.941051959991455	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	11	-1.0	0.0	15.577537536621094	3.3646488189697266	0.0	0.0	15.577537536621094	3.3646488189697266	15.577537536621094	3.3646488189697266	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	12	-1.0	0.0	16.199983596801758	2.913947343826294	0.0	0.0	16.199983596801758	2.913947343826294	16.199983596801758	2.913947343826294	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	13	-1.0	0.0	16.054533004760742	3.3017218112945557	0.0	0.0	16.054533004760742	3.3017218112945557	16.054533004760742	3.3017218112945557	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	14	-1.0	0.0	16.032020568847656	1.8471813201904297	0.0	0.0	16.032020568847656	1.8471813201904297	16.032020568847656	1.8471813201904297	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	15	-1.0	0.0	15.109306335449219	3.7707455158233643	0.0	0.0	15.109306335449219	3.7707455158233643	15.109306335449219	3.7707455158233643	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	16	-1.0	0.0	14.728691101074219	2.667677164077759	0.0	0.0	14.728691101074219	2.667677164077759	14.728691101074219	2.667677164077759	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	17	-1.0	0.0	15.450333595275879	2.47759747505188	0.0	0.0	15.450333595275879	2.47759747505188	15.450333595275879	2.47759747505188	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	18	-1.0	0.0	16.776098251342773	3.1985342502593994	0.0	0.0	16.776098251342773	3.1985342502593994	16.776098251342773	3.1985342502593994	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	19	-1.0	0.0	22.308961868286133	2.6669933795928955	0.0	0.0	22.308961868286133	2.6669933795928955	22.308961868286133	2.6669933795928955	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	20	-1.0	0.0	19.29698944091797	3.5536956787109375	0.0	0.0	19.29698944091797	3.5536956787109375	19.29698944091797	3.5536956787109375	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	21	-1.0	0.0	21.281774520874023	1.4427553415298462	0.0	0.0	21.281774520874023	1.4427553415298462	21.281774520874023	1.4427553415298462	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	22	-1.0	0.0	29.8717098236084	2.557027816772461	0.0	0.0	29.8717098236084	2.557027816772461	29.8717098236084	2.557027816772461	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	23	-1.0	0.0	34.502689361572266	2.367973804473877	0.0	0.0	34.502689361572266	2.367973804473877	34.502689361572266	2.367973804473877	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	24	-1.0	0.0	36.29523849487305	3.210167646408081	0.0	0.0	36.29523849487305	3.210167646408081	36.29523849487305	3.210167646408081	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	25	-1.0	0.0	39.40072250366211	5.512149333953857	0.0	0.0	39.40072250366211	5.512149333953857	39.40072250366211	5.512149333953857	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	26	-1.0	0.0	40.0987434387207	4.964190483093262	0.0	0.0	40.0987434387207	4.964190483093262	40.0987434387207	4.964190483093262	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	27	-1.0	0.0	43.71475601196289	4.607255935668945	0.0	0.0	43.71475601196289	4.607255935668945	43.71475601196289	4.607255935668945	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	28	-1.0	0.0	51.33621597290039	8.466876029968262	0.0	0.0	51.33621597290039	8.466876029968262	51.33621597290039	8.466876029968262	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	29	-1.0	0.0	51.79378890991211	6.724797248840332	0.0	0.0	51.79378890991211	6.724797248840332	51.79378890991211	6.724797248840332	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	30	-1.0	0.0	67.50605773925781	7.348269939422607	0.0	0.0	67.50605773925781	7.348269939422607	67.50605773925781	7.348269939422607	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	31	-1.0	0.0	74.56813049316406	7.059042453765869	0.0	0.0	74.56813049316406	7.059042453765869	74.56813049316406	7.059042453765869	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	32	-1.0	0.0	93.04443359375	10.82694149017334	0.0	0.0	93.04443359375	10.82694149017334	93.04443359375	10.82694149017334	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	33	-1.0	0.0	124.4160385131836	18.083032608032227	0.0	0.0	124.4160385131836	18.083032608032227	124.4160385131836	18.083032608032227	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	34	-1.0	0.0	201.9527587890625	20.833885192871094	0.0	0.0	201.9527587890625	20.833885192871094	201.9527587890625	20.833885192871094	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		block_out	35	-1.0	0.0	282.43145751953125	22.07303237915039	0.0	0.0	282.43145751953125	22.07303237915039	282.43145751953125	22.07303237915039	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		mlp_out	0	-1.0	0.0	4.924187183380127	1.8690681457519531	0.0	0.0	4.924187183380127	1.8690681457519531	4.924187183380127	1.8690681457519531	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		mlp_out	1	-1.0	0.0	2.155550956726074	0.9247154593467712	0.0	0.0	2.155550956726074	0.9247154593467712	2.155550956726074	0.9247154593467712	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
dense_baseline_track	dense_baseline_track		mlp_out	2	-1.0	0.0	3.589118003845215	0.8690676689147949	0.0	0.0	3.589118003845215	0.8690676689147949	3.589118003845215	0.8690676689147949	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/dense_baseline_track
