method	focus_layer	component	alpha	para_abs	perp_abs	perp_ratio	run_dir
wanda_4_8_l31	31	mlp_out	-0.26344481110572815	17.00821304321289	22.72797203063965	0.6335392594337463	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l31
wanda_4_8_l32	32	attn_out	-0.24367952346801758	12.480560302734375	20.121726989746094	0.7174450755119324	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l32
wanda_4_8_l32	32	block_out	-0.03576676547527313	11.630851745605469	38.81251907348633	0.9152242541313171	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l32
wanda_4_8_l32	32	mlp_out	-0.24418789148330688	18.751243591308594	26.712949752807617	0.6719529032707214	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l32
wanda_4_8_l33	33	attn_out	-0.22713540494441986	13.547935485839844	27.778688430786133	0.8032609820365906	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l33
wanda_4_8_l33	33	block_out	-0.04920268431305885	19.446550369262695	51.85067367553711	0.8745865225791931	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l33
wanda_4_8_l33	33	mlp_out	-0.23976516723632812	25.291494369506836	35.32767868041992	0.6635714173316956	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l33
wanda_4_8_l34	34	attn_out	-0.2859284579753876	30.34320068359375	35.19642639160156	0.5724220275878906	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l34
wanda_4_8_l34	34	block_out	-0.09010570496320724	48.83439636230469	60.09983444213867	0.5990701913833618	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l34
wanda_4_8_l34	34	mlp_out	-0.2694930136203766	39.5158805847168	38.26906967163086	0.48423323035240173	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l34
wanda_4_8_l35	35	attn_out	-0.29000359773635864	31.944780349731445	31.2105770111084	0.49836575984954834	/mnt/bn/seed-aws-va/shwai.he/demystifying-transformers-main/focused-compression-analysis/outputs/layerwise_para_perp/Qwen3-4B__wanda_4_8_l35
